52,Wer sind die jüngste MVP Basketballspiler?,Zürich,Who are the youngest MVP basketball players?

53,List alli Unternehme in Münche uf.,Zürich,Lists all companies in Munich.

385,Zeig mir d Autobiographie vom Hemingway.,Zentralschweiz,Show me Hemingway's autobiography.

381,Wo in Frankriich wird Sekt hergstellt?,Zentralschweiz,Where in France is sparkling wine produced?

159,Het d Neuuflag vo Battlestar Galactica meh Epsiode als die alt Serie?,Zentralschweiz,Does the reissue of Battlestar Galactica have more episodes than the old show?

255,Wie vill Theorie het de Albert Einstein gha?,Zentralschweiz,How many theories did Albert Einstein have?

2,Welli Persone sind in Herakolin gebore worde?,Zentralschweiz,Who were born in Herakolin?

126,Wie vill Fluglinie ghöred zur Starr Alliance?,Zentralschweiz,How many airlines are part of the Starr Alliance?

120,Welle Dichter het die meiste Büecher gschribe?,Zentralschweiz,Which poet wrote the most books?

163,List alli Bandleader wo Trompete spilled auf.,Zentralschweiz,Lists all bandleaders who play the trumpet.

96,Lisste alli Unternehme wo in der Werbig tätig sind uf.,Zentralschweiz,I list all the companies involved in advertising.

4,Wer isch de Bürgermeister von New York City?,Zentralschweiz,Who's the Mayor of New York City?

171,Zu wellem Bundesstaat ghört Fort Knox?,Zürich,Which state does Fort Knox belong to?

172,List alli Städte mitere Iwohnerzahl grösser als 100000 in New Jersey uf.,Zürich,Lists all cities with a population greater than 100000 in New Jersey.

174,List alli B-Siite vode Ramones uf.,Zürich,Lists all the B-sides of the Ramones.

177,List die siebe Könige vo Rom uf.,Zürich,List the seven kings of Rome.

178,"List alli Mensche uf, wo in Wien gebore und in Berlin gstorbe sind.",Zürich,Lists all people who were born in Vienna and died in Berlin.

180,List alli Brauereie in Australie uf.,Zürich,Lists all breweries in Australia.

183,Wer hät dFilm produziert wo dNatalie Portmann mitspielt?,Zürich,Who produced the film in which Natalie Portmann is in?

184,List alli Züchtige vom Deutsche Schäferhund uf.,Zürich,Lists all breeds of the German Shepherd.

188,Wie heisst die grössti Stadt in Amerika?,Zürich,What's the name of the biggest city in America?

189,Welle Papst hät Vatican Television erfunde?,Zürich,Which Pope invented Vatican Television?

358,I wellere Britische Stadt isch s Hauptquartier vom MI6?,Zentralschweiz,Which British city is the headquarters of MI6?

400,I wellne Länder redet d Mensche Japanisch?,Zentralschweiz,In which countries do people speak Japanese?

334,Welles Gebüüde het nachem Burj Khalifa die meiste Stockwerk?,Zentralschweiz,Which building has the most floors after the Burj Khalifa?

281,Wie gross isch d Claudia Schiffer?,Zentralschweiz,How tall is Claudia Schiffer?

388,List alle kanadische Grunge Plattelabel uf.,Zentralschweiz,Lists all Canadian grunge record labels.

329,Wer hets Buech die süüle vo de Welt gschribe?,Zentralschweiz,"Who wrote the book, the Pillars of the World?"

234,was isch s letze Werk vom Dan Brown?,Zentralschweiz,what is Dan Brown's latest work?

59,Wie vill Ihwohner het Maribor?,Zentralschweiz,How many inhabitants is Maribor?

332,Het Breaking Bad meh Episode als Game of Thrones?,Zentralschweiz,Does Breaking Bad have more episodes than Game of Thrones?

308,Spielt de Christian Bale in Velvet Goldmine mit?,Zürich,Is Christian Bale in Velvet Goldmine?

310,Wie viel ethnischi Gruppe lebed in Slowenie?,Zürich,How many ethnic groups live in Slovenia?

311,Wie heisst dHauptstadt vo Kamerun?,Zürich,What is the name of the capital of Cameroon?

313,Wie viel Siite hät Krieg und Friede?,Zürich,How many sides does war and peace have?

318,Isch US-Präsident Jackson imene Krieg verwicklet gsi?,Zürich,Was US President Jackson involved in a war?

319,Wänn isch Titanic fertiggstellt worde?,Zürich,When was the Titanic completed?

322,Welle Wüsseschaftler isch bekannt fürs Manhattan Projekt und de Nobelpris?,Zürich,Which scientist is known for the Manhattan Project and the Nobel Prize?

325,List alli Episode vode erste Staffle vode HBO-Fersehserie The Sopranos uf.,Zürich,Lists all episodes of the first season of the HBO television series The Sopranos.

327,Wo isch Syngman Rhee bestattet?,Zürich,Where is Syngman Rhee buried?

331,Wer isch de Doktorvater vom Albert Einstein gsi?,Zürich,Who was Albert Einstein's doctoral supervisor?

482,Zell alli Film mit em tom cruise uf.,Zentralschweiz,Lists all the films with the tom cruise.

115,Welli Flugline ghöred zur SkyTeam-Allianz?,Zentralschweiz,Which airlines are part of the SkyTeam alliance?

378,Wer isch de ersti gsi wo de Mount Everst bestige het?,Zentralschweiz,Who was the first to climb Mount Everst?

7,Welli Flughäfe werdet vo de Air China ahgfloge?,Zentralschweiz,Which airports are served by Air China?

76,Wo isch de JFK ermordet worde?,Zentralschweiz,Where was JFK murdered?

215,Wie höch isch de Flughafe vo Düsseldorf?,Zentralschweiz,How high is Düsseldorf Airport?

343,Welli Stadt het die ältischti no fahrendi Ubahn?,Zentralschweiz,Which city has the oldest still running underground?

163,Liste alli Bandleader wo Trumpete spilled uf.,Zentralschweiz,List all the bandleaders who play trumpets.

159,Het d Neuuflag vo Battlestar Galactica meh Episode als die alt Serie?,Zentralschweiz,Does the reissue of Battlestar Galactica have more episodes than the old show?

103,Isch de Marc Chagall Jud gsi?,Zentralschweiz,Was Marc Chagall Jud?

367,Welli Tochtergsellschaft vo de Lufthansa flügt Dormund und Berlin Tegel ah?,Zentralschweiz,Which Lufthansa subsidiary flies to Dormund and Berlin Tegel?

315,Welli TV-Serie sind vo Walt Disney entiwcklet worde?,Zentralschweiz,Which TV series were created by Walt Disney?

141,Welli Telekommunikationsunternehma kömend fu Belgia?,Graubünden,Which telecommunications companies come from Belgium?

500,Wänn wird de Film Worst Case Scenario i de Niderland is kino cho?,Zentralschweiz,When will the film Worst Case Scenario be released in the Netherlands?

4,Wär isch de Bürgermeister vo new york city?,Zentralschweiz,Who's the Mayor of New York City?

528,Wänn isch de Muhammad gstorbe?,Zentralschweiz,When did Muhammad die?

486,Wäm ghört de Aldi?,Zentralschweiz,Who owns the Aldi?

270,Wie heisset chind vo de Margaret Thatcher?,Zentralschweiz,What's the name of Margaret Thatcher's child?

173,mach a lista mit allna berga wo grösser sind als dr nanga parbat.,Graubünden,make a list of all the mountains that are bigger than the next parbat.

382,wenn het dr boris becker sini aktiv karriera beendet?,Graubünden,When did Boris Becker end his active career?

518,wo isch dr abraham lincoln gstorba?,Graubünden,Where did Abraham Lincoln die?

4,wer isch bürgermeister vu new york city?,Graubünden,Who's Mayor of New York City?

438,wia heisst dr höchsti ort vu karakoram?,Graubünden,what is the name of the highest place of Karakoram?

436,wia heisst dr ehema vo amanda palmer?,Graubünden,What's Amanda Palmer's husband's name?

519,wenn isch jack wolfskin gründet worda?,Graubünden,When was Jack Wolfskin founded?

185,wer isch dr schwersti spieler vu da chicago bulls?,Graubünden,Who's the heaviest player in the Chicago Bulls?

140,wenn sind d darsteller vur fernsehserie charmed gebora?,Graubünden,When were the actors of the TV series charmed born?

281,wia gross isch claudia schiffer?,Graubünden,how tall is Claudia Schiffer?

123,I welle Film het de Clint Eastwood Regie gfüehrt und mitgspilt?,Zentralschweiz,Which film did Clint Eastwood direct and star in?

262,Isch dr Arnold Schwarzenegger are Universität ihgschriebä gsy?,Bern,Was Arnold Schwarzenegger enrolled in university?

263,Isch dr James Bond äuä ghürate?,Bern,Is James Bond married?

265,Welles indische Ungernehme het am meischte Mitarbeiter?,Bern,Which Indian company has the most employees?

266,Wer isch vorem John F. Kennedy dr Vizepräsident gsy?,Bern,Who was the Vice President before John F. Kennedy?

273,Weli Stadt het die meischte Ihwohner?,Bern,Which city has the most inhabitants?

275,Wenn isch dr final vo dr Fuessbauwäutmeischterschaft im 2018?,Bern,When is the final of the World Football Championship in 2018?

276,Bi wellem Fium het dr Standley Kubrick Regie gführt?,Bern,Which film did Standley Kubrick direct?

538,Wenn isch De Beers gründet worde?,Zürich,When was De Beers founded?

541,Wer isch de Autor vo s Lied vo Füür und Iis?,Zürich,Who is the author of the Song of Fire and Ice?

542,I wellem Studio hend d Beatles ihres erste Album ufgno?,Zürich,In which studio did the Beatles record their first album?

544,Wenn isch d Prinzession Diana gstorbe?,Zürich,When did Princess Diana die?

545,Wer het Intel gründet?,Zürich,Who founded Intel?

548,Wie vill Flüss und See gits in South Carolina?,Zürich,How many rivers and lakes are there in South Carolina?

549,Wer het mer Rodzilla gnännt?,Zürich,Who called me Rodzilla?

550,List alli Hauptstädt vo allne Länder in Afrika uf.,Zürich,Lists all capitals of all countries in Africa.

551,Welli Brugge sind vom gliiche Typ wie d Manhatten Brugg.,Zürich,Wool bridges are of the same type as the Manhattan Bridge.

554,Welle Buech het am meiste Siitene?,Zürich,Which book has the most pages?

215,Wie höch isch de Flughafe vo Düssledorf?,Zentralschweiz,How high is Düsseldorf Airport?

148,Wie heisst de längsti Fluss?,Zentralschweiz,What's the name of the longest river?

320,Het de Tesla en Nobelpriis in Physik gwunne?,Zentralschweiz,Did Tesla win a Nobel Prize in physics?

312,Isch d Natalie Protmann i de USA gebore?,Zentralschweiz,Was Natalie Protmann born in the USA?

296,Wer isch mitem Präsident Chirac verhüratet?,Zentralschweiz,Who is married to President Chirac?

377,Welles Buech het de Muhammed Ali gschribe?,Zentralschweiz,What book did Muhammed Ali write?

451,Welli profesionelle Surfer sind in Australie gebore?,Zentralschweiz,Which professional surfers were born in Australia?

70,List alli australische Non-Profit-Organisatione uf.,Zentralschweiz,Lists all Australian non-profit organisations.

480,Liste alli Taikonauten uf.,Zentralschweiz,List all the taikonauts.

141,Welli Telekommunkationsunternehme sind us Belgie?,Zentralschweiz,Which telecommunications companies are from Belgium?

443,"Liste alli Schriftsteller uf, wo en Nobelpriis gwunne hend.",Zentralschweiz,List all the writers who have won a Nobel Prize.

367,Welli Tochtergsellschaft vo de Lufthansa flüügt Dortmund und Berlin Tegl ah?,Zentralschweiz,Which Lufthansa subsidiary flies to Dortmund and Berlin Tegl?

58,Welli Insle ghöred alles zu Japan?,Zentralschweiz,Which islands are all part of Japan?

240,I wellem Jahr isch d Rachel Stevens gebore?,Zentralschweiz,What year was Rachel Stevens born?

98,Wer het de John Lennon tötet?,Zentralschweiz,Who killed John Lennon?

117,Welli Politiker sind Methodiste?,Zentralschweiz,Which politicians are Methodists?

259,Welli Erlektronikunternehme sind in Peking gründet worde?,Zentralschweiz,Which electronics companies were founded in Beijing?

259,Welli Erlektronikunternehme sind in Peking gründet worde?,Zentralschweiz,Which electronics companies were founded in Beijing?

7,Welli Flughäfe werdet vo de Air China ahgfloge?,Zentralschweiz,Which airports are served by Air China?

142,Liste alli Seee in Dänemark uf.,Zentralschweiz,List all lakes in Denmark.

162,Welli griechische Parteie sind proeurpäisch ihgstellt?,Zentralschweiz,Which Greek parties are pro-European?

282,Uf wellem Platz staht Dütschland gmesse ade Bevölkerigsdichti?,Zürich,Where does Germany rank in terms of population density?

286,I wellere Stadt isch de Nikos Kazantzakis gstorbe?,Zürich,In which city did Nikos Kazantzakis die?

291,I wellere Ziitzone isch Rom?,Zürich,What time zone is Rome in?

292,Wie höch isch de Lüchtturm in Colombo?,Zürich,How high is the lighthouse in Colombo?

295,Welli isch die grösst Stadt in Australie?,Zürich,Which is the largest city in Australia?

297,Welli Regierigsform isch in Südafrika gründet worde?,Zürich,What form of government was established in South Africa?

298,Wie höch isch de Yokohoma Marine Tower?,Zürich,How high is the Yokohoma Marine Tower?

299,Welli Fiirtig werded uf de Welt gfiiret?,Zürich,What holidays are celebrated in the world?

303,Hät de Kausrismäki jemals de Grand Prix vo Cannes gunne?,Zürich,Has Kausrismäki ever won the Cannes Grand Prix?

307,Was isch de Geburtsort vom Frank Sinatra?,Zürich,What is the birthplace of Frank Sinatra?

192,Isch Cola es Getränk?,Zentralschweiz,Is Coke a drink?

194,Wer het d Säule vo de Welt gschribe?,Zentralschweiz,Who wrote the Pillar of the World?

199,Wer het Wikipedia entwicklet?,Zentralschweiz,Who developed Wikipedia?

200,Wie heisst de höchsti Berg in Sachse,Zentralschweiz,What is the name of the highest mountain in Saxony?

201,Wer isch momentan Finanziminster in Düütschland?,Zentralschweiz,Who is the Finance Minister in Germany at the moment?

202,Zu wellem Land ghört Mekka?,Zentralschweiz,Which country does Mecca belong to?

203,Wer het de Gus Fring in Breaking Bad gspillt?,Zentralschweiz,Who played Gus Fring in Breaking Bad?

207,Wie heisst de Trainer vom IIshockeyteam us Ankara?,Zentralschweiz,What's the name of the coach of the ice hockey team from Ankara?

209,Wer het de Batman erfunde?,Zentralschweiz,Who invented the Batman?

216,Wie vill Ihwohler het Mexiko City?,Zentralschweiz,How many inhabitants does Mexico City have?

82,Wie viel Kohlehydrat hät Erdnussbutter?,Zürich,How much carbohydrates does peanut butter have?

84,Wie viel Agstellti hät Google?,Zürich,How many employees does Google have?

85,"List alli Schauspieler uf, wo in Berlin gebore sind.",Zürich,Lists all actors who were born in Berlin.

91,Wänn sind dHells Angels gründet worde?,Zürich,When were the Hells Angels formed?

92,Wie höch isch sNettoikomme vo Apple?,Zürich,What is Apple's net income?

95,Für welli Musicals hät de Leonard Bernsetein dMusig gschriebe?,Zürich,Which musicals did Leonard Bernsetein write the music for?

102,List alli Forme vo Essstörig uf.,Zürich,Lists all forms of eating disorder.

106,Isch dMargaret Thatcher Chemikerin gsi?,Zürich,Was Margareet Thatcher a chemist?

107,Welli US-Staate lieged i de gliche Ziitzone wie Utah?,Zürich,Which US states are in the same time zone as Utah?

109,Welles Land hät die meiste offizielle Sprache?,Zürich,Which country has the most official languages?

83,Wär het am meischte Fiume produziert?,Bern,Who produced the most films?

371,Ih welere Stadt lebt dr Sylvester Stallone?,Bern,What town does Sylvester Stallone live in?

272,Wie gross ischd Flächi vu Nordrhy Westpfahle?,Bern,How large is the area of North Rhine West Piles?

17,Weli Organisationä sy 1950 gründet wordä?,Bern,Which organisations were founded in 1950?

410,Wie heisst dr höchscht Bärg ds Dütschland?,Bern,What is the name of the highest mountain in Germany?

479,List aui tschechische Fiume uf.,Bern,Lists all Czech films.

462,Wieviu Priisä het dr Bertrand Russel gwunnä?,Bern,How many prizes has Bertrand Russel won?

391,Wär het d‘Titumelodie vo Game of Thromes gschriibä?,Bern,Who wrote the theme tune of Game of Thromes?

422,Was sy d‘Spitznäme vo San Francisco?,Bern,What are the nicknames of San Francisco?

489,Wie tüüf isch dr Chiemäsee?,Bern,How deep is the Chiemäsee?

469,Wiviu James Bond Fiume gits?,Bern,How many James Bond movies are there?

474,Wen isch de Michael Jackson gstorbä?,Bern,When did Michael Jackson die?

474,Wen isch dr Michael Jackson gstorbä?,Bern,When did Michael Jackson die?

475,Wie heisst dr gröscht Vulkan ds Afrika?,Bern,What is the name of the largest volcano in Africa?

476,Wele Dichter het die meischte Büecher gschriebe?,Bern,Which poet wrote the most books?

111,Wär hät eich dr Chewbacca gspiut?,Bern,Who played Chewbacca anyway?

113,Weli Programmierspach isch vo Perl beeiflusst wordä?,Bern,Which programming language was influenced by Perl?

118,Weli Büecher het dr Schriftsteuer vo Ds Schicksau isch e miesä Verräter no einisch gschriebä?,Bern,Which books did the writing tax of Destiny Is a Lousy Traitor write again?

458,Wia viel Johr het Ford ds Modell T hergstellt?,Graubünden,How many years did Ford make the Model T?

218,Wer isch der erscht König vo England gsi?,Graubünden,Who was the first King of England?

495,Lischt alli kritisch gföhrdeta Vögel uf.,Graubünden,List all critically endangered birds.

19,Wer isch am Bord vo Apollo 14 gsi?,Graubünden,Who was aboard Apollo 14?

37,Wo isch Hiller Slovak gstorba?,Graubünden,Where did Hiller Slovak die?

537,Welches Museum stellt der Schrei vo Munch us?,Graubünden,Which museum exhibits the cry of Munch?

505,Wer het an der  Apollo 11-Mission teilgnoh?,Graubünden,Who took part in the Apollo 11 mission?

119,Welles isch der högschti Berg?,Graubünden,Which is the highest mountain?

284,Lischt alli Spiel vo GMT uf.,Graubünden,Lists all games of GMT.

412,Butch Otter isch der Governeur vo wellem US-Staat?,Graubünden,Butch Otter is the Governor of which US state?

546,Wer isch dr jüngscht Spieler ih dr Premier League?,Bern,Who is the youngest player in the Premier League?

498,List aui chemische Element uf.,,Lists all chemical elements.

498,List aui chemische Element uf.,Bern,Lists all chemical elements.

502,Weli Tochterfirma vo TUI Travel bedient Glasgow und Dublin?,Bern,Which TUI Travel subsidiary serves Glasgow and Dublin?

509,Weli Flüss münde id Nordsee?,Bern,Which rivers flow into the North Sea?

511,"Weli töchtere vo britische Grafe sy am gliche Ort gstorbe, wie dert wo si sy gebore?",Bern,Which daughters of British earls died in the same place as where they were born?

512,Wieviu Kaiser het china gha?,Bern,How many emperors did China have?

514,Wo fangt Piccadilly ah?,Bern,Where does Piccadilly start?

515,"Wie heisst d Uni, wo am Obama sini Ehefrou studiert het?",Bern,What's the name of the university where Obama's wife studied?

516,Wen het Paraguay sini Unabhängigkeit usgsprochä?,Bern,When did Paraguay declare its independence?

517,"Wie chly isch dr chlynst, aktiv NBA-Spieler?",Bern,How small is the smallest active NBA player?

522,Wen isch d Boston Tea Party gsy?,Bern,When was the Boston Tea Party?

187,was isch s gröste land vu de welt,Ostschweiz,what is the biggest country in the world

375,wer isch de bürgermeister vu tel aviv,Ostschweiz,who is the Mayor of Tel Aviv

243,durch welli städt flüsst de weser,Ostschweiz,through which cities the Weser flows

398,i weller stadt hend die vereinte natione ihre sitz?,Ostschweiz,in which city is the headquarters of the United Nations?

531,bi welem film het d kurosawa regie gführt?,Ostschweiz,Which film did Kurosawa direct?

271,us welchere region stammend d Melon de Bourgogne?,Ostschweiz,Which region do the melons of Burgundy come from?

489,wie tüff isch de chiemsee,Ostschweiz,how deep is the Chiemsee

414,welli künstler sind am gliche tag wie d Rachel Stevens gebore?,Ostschweiz,Which artists were born on the same day as Rachel Stevens?

11,"liste d film vum Brad Pitt uf, i dene de Guy Ritchie Regie gführt het",Ostschweiz,lists Brad Pitt's films directed by Guy Ritchie

86,wer het de Goofy erschaffe?,Ostschweiz,Who created Goofy?

11,"liste d film vum Brad Pitt uf, i dene de Guy Ritchie Regie gführt het",Ostschweiz,lists Brad Pitt's films directed by Guy Ritchie

86,wer het de Goofy erschaffe?,Ostschweiz,Who created Goofy?

86,wer het de Goofy erschaffe?,Ostschweiz,Who created Goofy?

11,"liste d film vum Brad Pitt uf, i dene de Guy Ritchie Regie gführt het",Ostschweiz,lists Brad Pitt's films directed by Guy Ritchie

414,welli künstler sind am gliche tag wie d Rachel Stevens gebore?,Ostschweiz,Which artists were born on the same day as Rachel Stevens?

489,wie tüff isch de chiemsee,Ostschweiz,how deep is the Chiemsee

271,us welchere region stammend d Melon de Bourgogne?,Ostschweiz,Which region do the melons of Burgundy come from?

531,bi welem film het d kurosawa regie gführt?,Ostschweiz,Which film did Kurosawa direct?

398,i weller stadt hend die vereinte natione ihre sitz?,Ostschweiz,in which city is the headquarters of the United Nations?

243,durch welli städt flüsst de weser,Ostschweiz,through which cities the Weser flows

375,wer isch de bürgermeister vu tel aviv,Ostschweiz,who is the Mayor of Tel Aviv

187,was isch s gröste land vu de welt,Ostschweiz,what is the biggest country in the world

